"id_alquila","sexo","edad","provincia_nacimiento","cantidad_alquileres","calificacion_media","fecha_registro","nivel_verificacion","idiomas_hablados","preferencia_ubicacion"
2491,"Femenino",36,"Chaco",16,2.7,2022-09-14,"Intermedio","Español,Inglés","Río Negro"
2492,"Masculino",20,"La Rioja",50,4.4,2019-04-10,"Intermedio","Español","La Pampa"
2493,"Masculino",25,"Corrientes",38,3,2021-10-24,"Intermedio","Español,Inglés","Neuquén"
2494,"Femenino",40,"Tucumán",44,1.6,2021-10-23,"Básico","Español","Santa Fe"
2495,"Masculino",24,"Mendoza",15,2.1,2024-02-11,"Básico","Español,Inglés,Portugués","Neuquén"
2496,"Femenino",61,"CABA",10,2.1,2019-09-15,"Básico","Español,Inglés,Portugués","La Rioja"
2497,"Femenino",31,"Salta",34,1.1,2024-08-16,"Completo","Español,Inglés,Portugués","Formosa"
2498,"Femenino",44,"San Juan",34,4.4,2024-06-27,"Completo","Español,Portugués","Jujuy"
2499,"Masculino",55,"Corrientes",32,1,2023-04-26,"Intermedio","Español,Inglés","Salta"
2500,"Femenino",66,"Jujuy",11,3.4,2024-09-10,"Básico","Español,Portugués","Chubut"
2501,"Femenino",52,"Córdoba",50,1.7,2020-04-13,"Intermedio","Español,Inglés","San Luis"
2502,"Femenino",67,"Tierra del Fuego",40,4.7,2020-03-03,"Completo","Español,Inglés","La Pampa"
2503,"Masculino",35,"Córdoba",4,2.6,2020-01-15,"Intermedio","Español","Santiago del Estero"
2504,"Femenino",36,"Formosa",42,2.7,2019-12-10,"Completo","Español","Chubut"
2505,"Femenino",21,"Tucumán",31,3.3,2019-10-29,"Completo","Español,Inglés","San Juan"
2506,"Masculino",29,"CABA",29,2.8,2019-04-12,"Completo","Español,Portugués","Misiones"
2507,"Masculino",66,"Jujuy",3,2.1,2023-05-25,"Básico","Español,Inglés,Portugués","La Rioja"
2508,"Masculino",33,"Formosa",37,1.5,2019-05-25,"Completo","Español,Portugués","Córdoba"
2509,"Masculino",33,"Córdoba",12,4.9,2023-11-24,"Intermedio","Español","Río Negro"
2510,"Femenino",45,"Chaco",35,1.4,2022-04-15,"Intermedio","Español,Inglés,Portugués","Corrientes"
2511,"Masculino",49,"Jujuy",16,1.1,2022-08-16,"Completo","Español,Inglés,Portugués","Catamarca"
2512,"Masculino",68,"Corrientes",27,1.4,2020-03-14,"Básico","Español,Inglés,Portugués","Tierra del Fuego"
2513,"Femenino",38,"Santa Cruz",22,1.3,2024-11-18,"Básico","Español","Tierra del Fuego"
2514,"Femenino",62,"Río Negro",39,4.3,2022-01-17,"Básico","Español,Portugués","Chaco"
2515,"Masculino",45,"Chubut",27,3.2,2021-08-29,"Básico","Español,Portugués","Tierra del Fuego"
2516,"Masculino",56,"Formosa",42,1,2023-02-25,"Completo","Español,Inglés,Portugués","Chaco"
2517,"Femenino",60,"Mendoza",18,4.7,2024-10-29,"Intermedio","Español,Inglés","Catamarca"
2518,"Masculino",25,"Salta",32,3.9,2020-04-29,"Intermedio","Español","San Juan"
2519,"Masculino",46,"Corrientes",10,3.9,2024-08-18,"Completo","Español,Inglés","Tucumán"
2520,"Femenino",57,"Mendoza",30,4,2019-01-19,"Completo","Español","Tierra del Fuego"
2521,"Femenino",54,"Catamarca",47,2,2022-09-10,"Completo","Español,Inglés","San Luis"
2522,"Masculino",67,"Córdoba",20,4.6,2023-05-03,"Básico","Español","San Juan"
2523,"Masculino",32,"Corrientes",18,3.5,2021-05-16,"Básico","Español,Portugués","Chaco"
2524,"Masculino",52,"Chubut",36,1.7,2021-11-29,"Completo","Español,Portugués","Río Negro"
2525,"Femenino",44,"Salta",37,2.9,2019-01-14,"Intermedio","Español,Inglés","Misiones"
2526,"Femenino",69,"San Juan",18,3.1,2024-12-08,"Completo","Español,Portugués","Buenos Aires"
2527,"Masculino",60,"San Juan",20,2.4,2023-06-06,"Completo","Español,Inglés","Tierra del Fuego"
2528,"Femenino",59,"Jujuy",2,2.4,2020-01-31,"Intermedio","Español,Portugués","Santa Cruz"
2529,"Femenino",30,"Santa Cruz",11,3.7,2019-09-11,"Básico","Español","Córdoba"
2530,"Femenino",65,"Entre Ríos",5,1.2,2023-10-23,"Completo","Español,Inglés,Portugués","Río Negro"
2531,"Masculino",63,"Neuquén",6,4.1,2024-02-24,"Completo","Español,Portugués","Santa Fe"
2532,"Femenino",25,"Tierra del Fuego",27,4.6,2020-02-20,"Intermedio","Español","Córdoba"
2533,"Masculino",48,"Neuquén",36,1.6,2023-06-03,"Completo","Español","Salta"
2534,"Femenino",22,"Santiago del Estero",0,1.4,2020-05-28,"Completo","Español,Inglés,Portugués","Buenos Aires"
2535,"Masculino",61,"Neuquén",30,2.3,2024-02-02,"Completo","Español,Inglés,Portugués","San Juan"
2536,"Femenino",51,"Santiago del Estero",44,3.3,2022-07-30,"Completo","Español,Inglés,Portugués","Río Negro"
2537,"Masculino",27,"San Luis",28,3.6,2024-03-23,"Completo","Español,Inglés","San Luis"
2538,"Masculino",27,"Tucumán",3,3.8,2022-05-13,"Completo","Español,Inglés,Portugués","Entre Ríos"
2539,"Masculino",54,"Formosa",5,3.9,2023-10-09,"Intermedio","Español,Inglés","La Rioja"
2540,"Femenino",48,"San Juan",26,2,2023-02-03,"Completo","Español","Mendoza"
2541,"Femenino",68,"Santa Fe",16,2.2,2023-06-20,"Básico","Español,Inglés","Buenos Aires"
2542,"Masculino",25,"Catamarca",33,3.9,2019-06-22,"Básico","Español","San Juan"
2543,"Masculino",27,"Corrientes",20,1.6,2024-06-12,"Completo","Español","La Rioja"
2544,"Femenino",27,"Santa Cruz",4,3.6,2021-09-11,"Completo","Español","Catamarca"
2545,"Femenino",28,"Corrientes",31,4.4,2024-12-28,"Básico","Español,Portugués","Santa Cruz"
2546,"Masculino",59,"Catamarca",18,1.8,2023-03-28,"Intermedio","Español,Inglés","La Rioja"
2547,"Masculino",54,"Chaco",14,2.9,2019-07-05,"Completo","Español","Formosa"
2548,"Femenino",48,"Córdoba",26,3.5,2023-07-29,"Básico","Español,Inglés,Portugués","Formosa"
2549,"Femenino",47,"Tucumán",40,4.3,2022-04-17,"Completo","Español,Inglés,Portugués","Río Negro"
2550,"Masculino",33,"Tierra del Fuego",30,1.3,2020-04-14,"Intermedio","Español,Inglés","Tierra del Fuego"
2551,"Masculino",32,"CABA",16,4.1,2020-10-19,"Básico","Español","Mendoza"
2552,"Femenino",44,"Chubut",38,3.8,2023-05-27,"Intermedio","Español","Río Negro"
2553,"Femenino",28,"Formosa",18,1.7,2023-06-22,"Completo","Español","Neuquén"
2554,"Femenino",23,"San Juan",38,4.1,2022-10-02,"Completo","Español,Inglés,Portugués","Corrientes"
2555,"Femenino",48,"Santiago del Estero",18,2.4,2021-03-24,"Básico","Español","Buenos Aires"
2556,"Femenino",27,"CABA",46,1.4,2020-09-29,"Básico","Español,Inglés,Portugués","Córdoba"
2557,"Masculino",19,"Santiago del Estero",5,4.5,2020-06-13,"Intermedio","Español,Inglés","La Pampa"
2558,"Femenino",64,"Córdoba",30,3.8,2019-09-04,"Básico","Español","Buenos Aires"
2559,"Masculino",46,"Buenos Aires",27,3.6,2024-10-21,"Intermedio","Español,Inglés","La Pampa"
2560,"Femenino",49,"Neuquén",24,2.4,2020-10-30,"Completo","Español,Inglés","Jujuy"
2561,"Masculino",37,"Santa Fe",44,1.5,2023-05-28,"Intermedio","Español,Portugués","Santa Cruz"
2562,"Femenino",67,"Tierra del Fuego",28,2.8,2021-04-09,"Intermedio","Español,Portugués","Mendoza"
2563,"Masculino",69,"La Pampa",47,1.2,2024-03-16,"Básico","Español","Tucumán"
2564,"Masculino",32,"CABA",15,4.1,2019-03-20,"Intermedio","Español","Chubut"
2565,"Masculino",65,"La Pampa",26,3.2,2022-08-21,"Completo","Español,Inglés,Portugués","CABA"
2566,"Femenino",63,"Río Negro",32,4.2,2023-10-23,"Intermedio","Español","Corrientes"
2567,"Femenino",31,"Jujuy",33,1.1,2024-04-22,"Intermedio","Español,Inglés","Mendoza"
2568,"Femenino",46,"Chaco",8,4.5,2021-03-27,"Intermedio","Español,Portugués","Santiago del Estero"
2569,"Femenino",22,"Chubut",19,4.7,2021-04-29,"Intermedio","Español","Entre Ríos"
2570,"Masculino",31,"Salta",32,4.9,2021-12-11,"Básico","Español,Inglés","Santiago del Estero"
2571,"Masculino",22,"Salta",40,4.3,2019-11-15,"Completo","Español,Inglés","San Luis"
2572,"Femenino",41,"Tierra del Fuego",28,4,2022-02-21,"Básico","Español","Jujuy"
2573,"Masculino",57,"Santiago del Estero",20,2.7,2020-04-10,"Intermedio","Español,Portugués","Santa Cruz"
2574,"Masculino",43,"Corrientes",26,1.2,2021-01-09,"Básico","Español,Inglés,Portugués","Formosa"
2575,"Masculino",50,"Buenos Aires",27,2.5,2024-06-21,"Intermedio","Español","CABA"
2576,"Masculino",20,"Mendoza",14,2.6,2020-09-13,"Intermedio","Español,Portugués","Río Negro"
2577,"Masculino",36,"Misiones",50,3.5,2021-01-11,"Intermedio","Español,Portugués","Chubut"
2578,"Femenino",66,"Córdoba",20,3.2,2020-11-04,"Completo","Español","Chaco"
2579,"Femenino",26,"Buenos Aires",34,4.6,2023-04-08,"Completo","Español,Inglés,Portugués","Santa Cruz"
2580,"Masculino",27,"Salta",46,2.7,2022-07-08,"Intermedio","Español","CABA"
2581,"Femenino",26,"Buenos Aires",14,3.2,2019-06-28,"Completo","Español,Inglés,Portugués","Buenos Aires"
2582,"Masculino",25,"Buenos Aires",3,2.2,2024-11-23,"Básico","Español,Inglés","Santiago del Estero"
2583,"Masculino",20,"Misiones",28,4.9,2024-07-17,"Completo","Español,Portugués","San Luis"
2584,"Masculino",57,"Salta",35,4.8,2020-04-07,"Completo","Español,Inglés","Tucumán"
2585,"Masculino",27,"Tierra del Fuego",35,1.5,2019-09-11,"Básico","Español,Inglés,Portugués","Buenos Aires"
2586,"Femenino",27,"Salta",25,3.2,2022-12-03,"Intermedio","Español,Inglés","Santiago del Estero"
2587,"Masculino",49,"Jujuy",46,1,2023-01-09,"Completo","Español","Entre Ríos"
2588,"Masculino",38,"Tucumán",9,2.7,2023-10-31,"Básico","Español,Inglés","Santiago del Estero"
2589,"Masculino",24,"Tierra del Fuego",23,2.7,2024-11-27,"Completo","Español,Portugués","Entre Ríos"
2590,"Masculino",19,"CABA",3,1.5,2023-01-11,"Completo","Español,Inglés,Portugués","Córdoba"
2591,"Femenino",29,"Mendoza",30,2.7,2024-01-08,"Completo","Español","Santa Cruz"
2592,"Femenino",38,"San Juan",48,4.6,2023-10-08,"Completo","Español,Inglés","Formosa"
2593,"Masculino",35,"Entre Ríos",3,4.7,2024-08-02,"Básico","Español,Portugués","CABA"
2594,"Femenino",25,"Chubut",20,3.8,2019-08-16,"Intermedio","Español","Buenos Aires"
2595,"Femenino",48,"Chaco",11,2.1,2023-02-10,"Intermedio","Español","Tucumán"
2596,"Femenino",56,"Corrientes",37,3.4,2024-09-04,"Completo","Español,Portugués","Tierra del Fuego"
2597,"Femenino",20,"San Juan",12,2,2023-11-11,"Básico","Español","Tucumán"
2598,"Femenino",69,"Santa Cruz",0,1.9,2019-05-31,"Básico","Español,Inglés,Portugués","Entre Ríos"
2599,"Masculino",37,"La Rioja",11,1.9,2019-07-12,"Básico","Español,Inglés,Portugués","Buenos Aires"
2600,"Femenino",57,"Tierra del Fuego",9,3.4,2024-04-14,"Completo","Español,Inglés,Portugués","Chaco"
2601,"Masculino",40,"Río Negro",33,4.3,2024-03-29,"Intermedio","Español,Portugués","San Juan"
2602,"Femenino",59,"Entre Ríos",49,4.6,2024-08-01,"Completo","Español,Inglés","Neuquén"
2603,"Masculino",27,"Catamarca",2,3.9,2024-01-17,"Básico","Español,Inglés","La Pampa"
2604,"Masculino",63,"Santiago del Estero",39,2.1,2021-12-19,"Intermedio","Español,Portugués","San Luis"
2605,"Femenino",44,"Catamarca",11,1.2,2022-07-28,"Básico","Español,Inglés","Santa Fe"
2606,"Masculino",18,"Chaco",3,1.3,2019-02-19,"Completo","Español,Portugués","Entre Ríos"
2607,"Masculino",60,"CABA",24,2.9,2021-04-26,"Completo","Español,Inglés,Portugués","Mendoza"
2608,"Masculino",54,"Salta",41,1.1,2021-04-15,"Intermedio","Español,Portugués","Santa Fe"
2609,"Masculino",35,"Tucumán",24,1.1,2024-06-17,"Intermedio","Español,Portugués","Tucumán"
2610,"Femenino",42,"La Pampa",20,1.4,2022-11-06,"Intermedio","Español","San Luis"
2611,"Femenino",58,"Buenos Aires",7,2.8,2022-03-22,"Básico","Español","La Pampa"
2612,"Femenino",29,"San Juan",50,2.6,2019-09-03,"Completo","Español,Inglés","Entre Ríos"
2613,"Masculino",68,"Mendoza",4,1.2,2020-08-15,"Básico","Español","Santa Cruz"
2614,"Masculino",33,"La Pampa",47,4.3,2023-06-23,"Completo","Español,Portugués","Chaco"
2615,"Femenino",36,"CABA",44,3.8,2024-07-09,"Básico","Español,Inglés,Portugués","Córdoba"
2616,"Masculino",24,"La Pampa",45,1.5,2024-10-26,"Básico","Español,Inglés","Córdoba"
2617,"Femenino",42,"Neuquén",7,3.8,2019-09-23,"Completo","Español,Inglés,Portugués","Entre Ríos"
2618,"Masculino",67,"La Rioja",27,4.4,2019-12-05,"Intermedio","Español,Inglés,Portugués","Santa Cruz"
2619,"Masculino",65,"San Luis",7,3.4,2021-06-22,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
2620,"Masculino",60,"La Rioja",42,1.7,2024-01-14,"Completo","Español,Portugués","Neuquén"
2621,"Femenino",55,"Salta",12,1.6,2020-09-24,"Intermedio","Español,Inglés","Santa Fe"
2622,"Masculino",25,"Mendoza",22,2.4,2023-12-31,"Intermedio","Español,Inglés","Corrientes"
2623,"Femenino",63,"Entre Ríos",30,2.2,2023-07-11,"Básico","Español,Inglés","Tucumán"
2624,"Masculino",54,"Santa Fe",0,3.3,2022-07-15,"Intermedio","Español","Entre Ríos"
2625,"Masculino",20,"Salta",32,3.2,2022-12-19,"Intermedio","Español","Entre Ríos"
2626,"Masculino",67,"San Juan",25,1.1,2021-10-18,"Completo","Español,Inglés,Portugués","Santa Cruz"
2627,"Masculino",39,"Mendoza",8,1.8,2020-01-02,"Básico","Español,Inglés","Mendoza"
2628,"Masculino",46,"Formosa",46,2,2019-03-22,"Básico","Español,Portugués","Misiones"
2629,"Femenino",21,"Mendoza",4,1.5,2023-08-30,"Intermedio","Español,Portugués","Formosa"
2630,"Masculino",43,"Catamarca",6,2.3,2020-10-12,"Intermedio","Español,Inglés","Santa Fe"
2631,"Femenino",34,"Santa Fe",15,3.9,2019-08-27,"Intermedio","Español,Portugués","Santa Cruz"
2632,"Femenino",62,"Chaco",41,3.9,2020-02-27,"Básico","Español","Santa Cruz"
2633,"Femenino",38,"Entre Ríos",37,4.1,2024-07-11,"Intermedio","Español","Formosa"
2634,"Femenino",46,"Chaco",11,4.2,2019-08-05,"Completo","Español,Inglés,Portugués","Formosa"
2635,"Femenino",38,"Jujuy",36,2.5,2024-10-19,"Básico","Español,Inglés,Portugués","San Juan"
2636,"Masculino",56,"Jujuy",11,1,2023-02-26,"Básico","Español","Salta"
2637,"Masculino",31,"Santa Fe",28,2.4,2019-07-17,"Intermedio","Español,Inglés,Portugués","Formosa"
2638,"Femenino",50,"Neuquén",30,4,2019-02-11,"Básico","Español,Inglés","Formosa"
2639,"Femenino",27,"Formosa",34,4.6,2020-10-18,"Completo","Español,Portugués","Catamarca"
2640,"Masculino",38,"Tierra del Fuego",1,2.9,2021-03-10,"Básico","Español,Portugués","Córdoba"
2641,"Femenino",58,"Tucumán",44,1,2024-05-15,"Intermedio","Español,Inglés","Catamarca"
2642,"Masculino",59,"Entre Ríos",20,3.9,2020-12-04,"Completo","Español,Inglés","Santa Cruz"
2643,"Femenino",56,"Misiones",47,4.8,2019-07-18,"Básico","Español,Inglés","San Juan"
2644,"Masculino",56,"La Pampa",41,5,2021-01-25,"Básico","Español,Inglés,Portugués","Salta"
2645,"Masculino",39,"Entre Ríos",11,1.8,2022-11-03,"Intermedio","Español,Portugués","La Pampa"
2646,"Femenino",56,"Santiago del Estero",3,3.3,2023-11-08,"Completo","Español,Inglés,Portugués","Corrientes"
2647,"Masculino",39,"San Juan",35,2.2,2021-06-18,"Intermedio","Español,Inglés,Portugués","Tucumán"
2648,"Femenino",42,"Catamarca",1,1.7,2024-02-02,"Intermedio","Español","Santa Fe"
2649,"Masculino",36,"Río Negro",49,4.6,2023-08-09,"Intermedio","Español,Inglés,Portugués","Santiago del Estero"
2650,"Masculino",59,"Jujuy",32,1.7,2024-03-20,"Básico","Español,Portugués","San Luis"
2651,"Masculino",56,"Catamarca",47,1.4,2020-12-23,"Completo","Español","San Luis"
2652,"Femenino",37,"Jujuy",25,3.1,2022-10-23,"Completo","Español,Inglés","Tierra del Fuego"
2653,"Masculino",61,"Santiago del Estero",15,5,2024-09-01,"Básico","Español,Inglés","Buenos Aires"
2654,"Masculino",56,"Chubut",38,3.1,2021-06-24,"Intermedio","Español,Inglés","La Rioja"
2655,"Femenino",35,"Córdoba",14,4.8,2022-02-25,"Completo","Español,Portugués","Buenos Aires"
2656,"Femenino",29,"Catamarca",38,5,2019-12-17,"Intermedio","Español,Inglés","San Juan"
2657,"Masculino",31,"Santiago del Estero",16,4,2019-03-16,"Intermedio","Español,Inglés,Portugués","Chaco"
2658,"Femenino",44,"La Pampa",30,1.7,2023-03-06,"Intermedio","Español,Portugués","Catamarca"
2659,"Masculino",23,"Mendoza",21,1.9,2022-12-12,"Completo","Español,Inglés","Jujuy"
2660,"Masculino",39,"Santiago del Estero",39,4.2,2020-10-04,"Completo","Español,Inglés","Santa Cruz"
2661,"Masculino",20,"Salta",21,2.5,2019-09-07,"Intermedio","Español,Portugués","Santa Fe"
2662,"Femenino",20,"Mendoza",17,1.1,2020-12-29,"Completo","Español","Buenos Aires"
2663,"Femenino",61,"Jujuy",24,3,2024-09-06,"Intermedio","Español","Neuquén"
2664,"Femenino",50,"Tierra del Fuego",29,4.4,2024-11-17,"Completo","Español","Río Negro"
2665,"Femenino",28,"San Luis",23,4.7,2020-03-08,"Básico","Español,Inglés","Corrientes"
2666,"Femenino",35,"Santa Fe",48,1.3,2024-05-25,"Intermedio","Español,Portugués","Jujuy"
2667,"Masculino",59,"Chaco",15,2.1,2023-06-08,"Intermedio","Español,Portugués","Formosa"
2668,"Masculino",51,"Tierra del Fuego",21,2.2,2020-02-09,"Completo","Español,Inglés","La Pampa"
2669,"Femenino",45,"Chubut",33,3.7,2024-03-09,"Intermedio","Español,Portugués","San Juan"
2670,"Femenino",23,"Neuquén",25,4.2,2021-05-10,"Básico","Español,Inglés,Portugués","Santa Fe"
2671,"Femenino",26,"La Rioja",41,4.2,2023-10-23,"Completo","Español","Santa Cruz"
2672,"Femenino",67,"Jujuy",22,4.9,2019-04-18,"Básico","Español,Inglés,Portugués","Misiones"
2673,"Femenino",20,"Neuquén",35,2.8,2020-01-01,"Completo","Español,Inglés,Portugués","Misiones"
2674,"Masculino",37,"Salta",8,2.3,2019-04-27,"Básico","Español","Buenos Aires"
2675,"Masculino",53,"Buenos Aires",46,2.9,2024-06-22,"Intermedio","Español,Portugués","Salta"
2676,"Femenino",69,"Mendoza",35,1.1,2021-10-26,"Completo","Español,Portugués","Santa Cruz"
2677,"Femenino",32,"Buenos Aires",20,3.9,2022-04-02,"Intermedio","Español,Inglés","La Pampa"
2678,"Femenino",23,"Buenos Aires",15,1.9,2024-04-04,"Completo","Español","Entre Ríos"
2679,"Femenino",28,"San Juan",23,1.1,2021-10-15,"Intermedio","Español,Portugués","CABA"
2680,"Masculino",19,"Córdoba",28,4.6,2022-10-04,"Básico","Español","Tucumán"
2681,"Masculino",48,"Mendoza",10,2.5,2024-09-19,"Completo","Español,Portugués","Entre Ríos"
2682,"Masculino",23,"Chaco",21,4.3,2022-11-03,"Básico","Español,Portugués","Tierra del Fuego"
2683,"Femenino",55,"Mendoza",39,2.8,2019-07-05,"Completo","Español,Inglés","Salta"
2684,"Masculino",63,"Jujuy",2,1.6,2022-02-07,"Intermedio","Español,Inglés,Portugués","Buenos Aires"
2685,"Femenino",59,"Jujuy",30,3.1,2021-08-18,"Intermedio","Español,Portugués","Entre Ríos"
2686,"Masculino",31,"Río Negro",39,4.7,2020-07-30,"Completo","Español,Portugués","Corrientes"
2687,"Femenino",59,"Misiones",21,4.3,2019-04-16,"Completo","Español,Inglés","La Pampa"
2688,"Femenino",32,"Chaco",3,4.6,2021-04-18,"Completo","Español,Inglés,Portugués","San Luis"
2689,"Masculino",49,"Chubut",36,4.8,2024-02-26,"Intermedio","Español","Buenos Aires"
2690,"Masculino",56,"La Rioja",21,4.5,2019-07-03,"Intermedio","Español","Río Negro"
2691,"Femenino",31,"CABA",11,5,2023-10-30,"Completo","Español,Inglés,Portugués","San Juan"
2692,"Masculino",21,"Corrientes",1,1.1,2020-07-19,"Básico","Español,Inglés","La Pampa"
2693,"Femenino",44,"Misiones",8,2.4,2022-09-11,"Básico","Español","Tucumán"
2694,"Masculino",40,"Tierra del Fuego",29,4.6,2024-09-16,"Intermedio","Español,Inglés,Portugués","Chubut"
2695,"Femenino",41,"La Rioja",19,2.2,2020-06-30,"Básico","Español,Portugués","Santa Fe"
2696,"Femenino",34,"Misiones",49,2.5,2024-01-17,"Básico","Español,Inglés,Portugués","Córdoba"
2697,"Masculino",37,"Santa Cruz",15,1.7,2024-09-21,"Intermedio","Español,Inglés,Portugués","Salta"
2698,"Femenino",38,"Jujuy",16,1.1,2023-12-17,"Básico","Español,Portugués","Salta"
2699,"Masculino",53,"La Pampa",14,2.6,2022-05-10,"Completo","Español,Inglés","Neuquén"
2700,"Masculino",64,"CABA",42,4.7,2020-11-20,"Completo","Español,Inglés,Portugués","Tierra del Fuego"
2701,"Masculino",27,"San Luis",9,3.6,2023-09-01,"Básico","Español,Portugués","Chubut"
2702,"Femenino",63,"Santiago del Estero",21,3.1,2024-05-10,"Completo","Español,Inglés,Portugués","San Juan"
2703,"Masculino",29,"Santa Cruz",22,4.7,2022-08-22,"Básico","Español,Inglés,Portugués","Misiones"
2704,"Femenino",53,"Salta",28,3.3,2020-03-20,"Básico","Español","Neuquén"
2705,"Masculino",27,"Chaco",5,1.8,2022-03-07,"Básico","Español","Tierra del Fuego"
2706,"Femenino",50,"San Juan",16,3.3,2019-10-23,"Intermedio","Español,Portugués","Neuquén"
2707,"Femenino",20,"Jujuy",39,1.3,2019-06-06,"Completo","Español","Córdoba"
2708,"Femenino",62,"Neuquén",8,1.5,2020-04-01,"Intermedio","Español,Portugués","Chubut"
2709,"Masculino",39,"CABA",4,2.8,2024-08-11,"Completo","Español,Inglés","Corrientes"
2710,"Masculino",22,"Entre Ríos",26,1.6,2021-06-01,"Completo","Español,Inglés,Portugués","Tucumán"
