"id_transaccion","cantidad_noches","precio_noche","cantidad_personas","fecha_checkin","fecha_checkout","metodo_pago","estado_transaccion","descuento_aplicado","costo_limpieza","costo_servicio","impuestos","calificacion_huesped","calificacion_anfitrion"
41677,6,44974,2,2025-01-11,2025-01-17,"Billetera virtual","Completada",17,7970,40477,56667,1,2
41678,14,35386,2,2023-04-22,2023-05-06,"Tarjeta de crédito","Pendiente",22,7227,74311,104035,NA,NA
41679,1,37072,2,2023-04-04,2023-04-05,"Tarjeta de crédito","Completada",8,3620,5561,7785,2,3
41680,13,21959,1,2024-05-16,2024-05-29,"Efectivo","Cancelada",13,6009,42820,59948,NA,NA
41681,14,22618,11,2023-02-20,2023-03-06,"Tarjeta de crédito","Pendiente",22,3232,47498,66497,NA,NA
41682,12,54447,3,2024-01-20,2024-02-01,"Billetera virtual","Completada",1,4291,98005,137206,5,1
41683,8,6909,2,2023-06-26,2023-07-04,"Tarjeta de crédito","Cancelada",25,5884,8291,11607,NA,NA
41684,11,9624,3,2024-03-15,2024-03-26,"Tarjeta de crédito","Completada",7,6642,15880,22231,4,4
41685,6,9178,2,2023-10-11,2023-10-17,"Efectivo","Pendiente",11,2224,8260,11564,NA,NA
41686,12,36666,9,2024-06-16,2024-06-28,"Tarjeta de crédito","Completada",30,3161,65999,92398,3,4
41687,2,12869,2,2023-11-14,2023-11-16,"Transferencia bancaria","Pendiente",2,3329,3861,5405,NA,NA
41688,2,52914,4,2023-08-26,2023-08-28,"Tarjeta de crédito","Completada",10,6309,15874,22224,3,2
41689,1,33917,5,2023-11-25,2023-11-26,"Efectivo","Pendiente",16,7467,5088,7123,NA,NA
41690,1,10721,1,2024-09-11,2024-09-12,"Tarjeta de crédito","Cancelada",30,6736,1608,2251,NA,NA
41691,7,9426,5,2024-01-30,2024-02-06,"Tarjeta de crédito","En curso",1,4473,9897,13856,NA,NA
41692,14,13059,3,2023-12-04,2023-12-18,"Tarjeta de crédito","Completada",4,5674,27424,38393,3,1
41693,7,61690,3,2024-06-25,2024-07-02,"Transferencia bancaria","Cancelada",10,5473,64774,90684,NA,NA
41694,13,23263,1,2024-11-11,2024-11-24,"Efectivo","Completada",9,5257,45363,63508,2,4
41695,3,42229,9,2024-11-16,2024-11-19,"Tarjeta de crédito","Completada",17,6411,19003,26604,2,5
41696,10,26413,5,2023-12-22,2024-01-01,"Billetera virtual","Completada",27,5182,39620,55467,2,5
41697,1,9136,6,2024-08-28,2024-08-29,"Efectivo","Completada",14,3464,1370,1919,3,4
41698,2,59127,4,2023-12-27,2023-12-29,"Tarjeta de crédito","En curso",20,3678,17738,24833,NA,NA
41699,2,46301,2,2024-09-11,2024-09-13,"Tarjeta de crédito","Completada",15,3946,13890,19446,5,1
41700,2,27483,6,2023-08-29,2023-08-31,"Tarjeta de crédito","Cancelada",13,3765,8245,11543,NA,NA
41701,7,27014,9,2024-10-28,2024-11-04,"Tarjeta de crédito","En curso",11,2087,28365,39711,NA,NA
41702,11,16947,1,2024-04-19,2024-04-30,"Tarjeta de crédito","Completada",25,4523,27963,39148,1,2
41703,9,11174,3,2024-03-11,2024-03-20,"Tarjeta de crédito","Pendiente",14,5973,15085,21119,NA,NA
41704,5,7864,1,2023-10-24,2023-10-29,"Transferencia bancaria","Cancelada",18,3429,5898,8257,NA,NA
41705,7,7745,9,2024-01-16,2024-01-23,"Tarjeta de crédito","Pendiente",8,2861,8132,11385,NA,NA
41706,10,9581,3,2024-12-19,2024-12-29,"Transferencia bancaria","Completada",28,7374,14372,20120,5,2
41707,3,55524,3,2023-10-13,2023-10-16,"Tarjeta de crédito","Completada",1,7131,24986,34980,2,3
41708,4,7334,5,2024-10-03,2024-10-07,"Tarjeta de crédito","Completada",6,2222,4400,6161,3,1
41709,13,29135,8,2024-02-20,2024-03-04,"Transferencia bancaria","Completada",13,4235,56813,79539,5,4
41710,10,29067,2,2024-06-17,2024-06-27,"Tarjeta de crédito","Completada",0,3980,43600,61041,2,2
41711,10,16633,1,2023-03-17,2023-03-27,"Efectivo","Completada",8,5445,24950,34929,1,1
41712,14,58642,1,2024-03-14,2024-03-28,"Transferencia bancaria","Completada",11,2867,123148,172407,5,1
41713,11,15555,5,2024-12-29,2025-01-09,"Transferencia bancaria","En curso",22,2356,25666,35932,NA,NA
41714,14,7484,4,2024-07-21,2024-08-04,"Tarjeta de crédito","Pendiente",22,2413,15716,22003,NA,NA
41715,9,7683,4,2024-02-10,2024-02-19,"Transferencia bancaria","Completada",25,4115,10372,14521,1,3
41716,11,25559,5,2025-01-03,2025-01-14,"Tarjeta de crédito","Completada",9,3301,42172,59041,1,2
41717,3,21722,7,2024-11-26,2024-11-29,"Tarjeta de crédito","En curso",5,6607,9775,13685,NA,NA
41718,7,8597,2,2024-01-29,2024-02-05,"Tarjeta de crédito","Completada",20,7182,9027,12638,4,2
41719,12,15790,3,2023-04-03,2023-04-15,"Efectivo","Completada",17,7130,28422,39791,4,2
41720,12,31180,5,2024-02-02,2024-02-14,"Tarjeta de crédito","Pendiente",29,4947,56124,78574,NA,NA
41721,13,20159,1,2024-08-08,2024-08-21,"Tarjeta de crédito","Completada",9,7684,39310,55034,5,3
41722,12,25601,2,2024-09-18,2024-09-30,"Tarjeta de crédito","Completada",26,4716,46082,64515,5,1
41723,12,7978,2,2024-05-13,2024-05-25,"Tarjeta de crédito","Completada",24,5282,14360,20105,5,2
41724,13,26284,9,2024-04-18,2024-05-01,"Tarjeta de crédito","Completada",23,6106,51254,71755,2,4
41725,6,38602,2,2023-04-06,2023-04-12,"Tarjeta de crédito","Pendiente",19,4862,34742,48639,NA,NA
41726,3,12941,1,2024-02-05,2024-02-08,"Efectivo","Completada",21,7646,5823,8153,4,5
41727,3,29185,11,2024-12-21,2024-12-24,"Efectivo","Completada",0,4900,13133,18387,1,4
41728,6,32654,2,2024-04-27,2024-05-03,"Tarjeta de crédito","En curso",14,4725,29389,41144,NA,NA
41729,10,7703,3,2024-10-05,2024-10-15,"Efectivo","Completada",6,5828,11554,16176,1,4
41730,2,28646,1,2024-03-29,2024-03-31,"Tarjeta de crédito","Completada",1,5534,8594,12031,5,2
41731,2,39977,2,2023-08-05,2023-08-07,"Efectivo","Completada",24,2402,11993,16790,1,4
41732,10,15952,8,2023-08-04,2023-08-14,"Tarjeta de crédito","Completada",8,2097,23928,33499,3,5
41733,8,33739,1,2024-03-12,2024-03-20,"Tarjeta de crédito","Completada",25,2435,40487,56682,2,4
41734,1,21484,4,2024-11-24,2024-11-25,"Tarjeta de crédito","Completada",28,7463,3223,4512,3,1
41735,2,25285,1,2023-06-10,2023-06-12,"Tarjeta de crédito","En curso",0,5407,7586,10620,NA,NA
41736,3,34055,2,2024-10-06,2024-10-09,"Efectivo","Completada",28,4494,15325,21455,5,2
41737,9,35204,2,2024-11-19,2024-11-28,"Transferencia bancaria","Completada",1,5027,47525,66536,2,4
41738,14,28725,2,2023-06-13,2023-06-27,"Tarjeta de crédito","Completada",27,2873,60322,84452,5,2
41739,8,39287,2,2024-10-20,2024-10-28,"Tarjeta de crédito","Completada",0,2670,47144,66002,1,3
41740,11,30578,1,2024-04-30,2024-05-11,"Tarjeta de crédito","Completada",2,2190,50454,70635,3,4
41741,5,28337,2,2023-09-03,2023-09-08,"Tarjeta de crédito","Completada",23,2199,21253,29754,4,3
41742,14,12631,5,2024-03-24,2024-04-07,"Tarjeta de crédito","Completada",20,6492,26525,37135,2,4
41743,3,10815,1,2025-01-12,2025-01-15,"Tarjeta de crédito","Pendiente",8,2500,4867,6813,NA,NA
41744,10,21069,2,2023-10-10,2023-10-20,"Tarjeta de crédito","Completada",9,2136,31604,44245,5,4
41745,14,26827,1,2023-04-13,2023-04-27,"Tarjeta de crédito","Completada",25,2825,56337,78871,5,5
41746,7,11610,2,2023-07-06,2023-07-13,"Tarjeta de crédito","Completada",13,4941,12190,17067,4,3
41747,5,9163,1,2024-11-15,2024-11-20,"Tarjeta de crédito","En curso",30,3081,6872,9621,NA,NA
41748,12,24828,2,2025-01-17,2025-01-29,"Tarjeta de crédito","Completada",1,2789,44690,62567,3,3
41749,8,20984,4,2023-09-11,2023-09-19,"Tarjeta de crédito","Cancelada",7,5494,25181,35253,NA,NA
41750,11,11049,2,2023-05-15,2023-05-26,"Transferencia bancaria","Completada",19,7355,18231,25523,3,4
41751,12,40125,2,2024-10-01,2024-10-13,"Tarjeta de crédito","Completada",26,4632,72225,101115,5,5
41752,8,18876,1,2024-10-31,2024-11-08,"Transferencia bancaria","Completada",9,4994,22651,31712,5,1
41753,13,9554,1,2023-09-12,2023-09-25,"Tarjeta de crédito","Completada",22,3995,18630,26082,1,3
41754,12,44340,4,2024-05-30,2024-06-11,"Tarjeta de crédito","Pendiente",1,7915,79812,111737,NA,NA
41755,8,30766,8,2025-02-04,2025-02-12,"Tarjeta de crédito","Completada",2,4705,36919,51687,2,3
41756,5,23201,1,2023-12-31,2024-01-05,"Tarjeta de crédito","Completada",20,7912,17401,24361,3,1
41757,4,12449,8,2023-08-05,2023-08-09,"Tarjeta de crédito","En curso",18,3994,7469,10457,NA,NA
41758,11,8057,5,2023-12-14,2023-12-25,"Billetera virtual","Completada",14,3608,13294,18612,5,3
41759,2,51540,2,2023-08-05,2023-08-07,"Tarjeta de crédito","Completada",24,7935,15462,21647,4,1
41760,10,58980,2,2023-05-20,2023-05-30,"Billetera virtual","Completada",1,5094,88470,123858,1,3
41761,2,41905,5,2024-02-07,2024-02-09,"Tarjeta de crédito","Cancelada",26,3725,12572,17600,NA,NA
41762,12,30261,4,2023-05-07,2023-05-19,"Tarjeta de crédito","Pendiente",27,3279,54470,76258,NA,NA
41763,4,52693,4,2024-09-22,2024-09-26,"Transferencia bancaria","Completada",4,6082,31616,44262,3,5
41764,13,10031,4,2024-05-13,2024-05-26,"Efectivo","Completada",5,4043,19560,27385,2,5
41765,1,28881,4,2024-06-28,2024-06-29,"Tarjeta de crédito","Completada",21,7732,4332,6065,2,4
41766,7,5684,4,2023-09-07,2023-09-14,"Transferencia bancaria","Cancelada",20,2280,5968,8355,NA,NA
41767,13,25669,2,2023-10-19,2023-11-01,"Efectivo","Completada",29,6953,50055,70076,1,1
41768,14,10450,10,2024-12-23,2025-01-06,"Tarjeta de crédito","Completada",10,4877,21945,30723,1,4
41769,10,46727,7,2023-09-29,2023-10-09,"Tarjeta de crédito","Completada",20,2604,70090,98127,5,3
41770,10,25363,6,2023-10-21,2023-10-31,"Transferencia bancaria","Pendiente",25,7551,38044,53262,NA,NA
41771,5,7515,1,2024-07-08,2024-07-13,"Tarjeta de crédito","Completada",29,6321,5636,7891,4,5
41772,8,12612,8,2023-08-14,2023-08-22,"Tarjeta de crédito","Completada",27,4350,15134,21188,2,1
41773,4,39322,6,2024-04-19,2024-04-23,"Tarjeta de crédito","Completada",27,5523,23593,33030,5,1
41774,7,32493,8,2023-02-24,2023-03-03,"Transferencia bancaria","Completada",11,4191,34118,47765,2,1
41775,8,26675,1,2024-10-19,2024-10-27,"Transferencia bancaria","Completada",3,4343,32010,44814,4,5
41776,11,45307,2,2023-05-15,2023-05-26,"Tarjeta de crédito","Completada",25,4068,74757,104659,2,1
41777,2,21182,6,2024-06-27,2024-06-29,"Tarjeta de crédito","Completada",22,6692,6355,8896,3,4
41778,3,65020,2,2024-05-03,2024-05-06,"Tarjeta de crédito","Completada",20,6535,29259,40963,1,1
41779,5,25734,6,2024-10-11,2024-10-16,"Tarjeta de crédito","Completada",8,5998,19300,27021,1,1
41780,5,55318,2,2023-08-08,2023-08-13,"Tarjeta de crédito","Completada",8,2262,41488,58084,3,2
41781,8,49695,1,2024-12-15,2024-12-23,"Tarjeta de crédito","Completada",15,2179,59634,83488,4,5
41782,3,44170,3,2023-12-03,2023-12-06,"Tarjeta de crédito","Completada",29,6125,19876,27827,1,1
41783,14,17262,4,2024-10-02,2024-10-16,"Transferencia bancaria","Completada",0,4684,36250,50750,4,3
41784,11,9147,5,2023-03-19,2023-03-30,"Tarjeta de crédito","Completada",22,2855,15093,21130,5,3
41785,4,24874,1,2024-06-19,2024-06-23,"Transferencia bancaria","Completada",21,2623,14924,20894,2,4
41786,6,17595,2,2024-01-01,2024-01-07,"Transferencia bancaria","Completada",12,6897,15836,22170,1,5
41787,9,41548,10,2023-08-11,2023-08-20,"Tarjeta de crédito","Cancelada",19,3944,56090,78526,NA,NA
41788,12,64058,5,2023-02-27,2023-03-11,"Tarjeta de crédito","Completada",21,4816,115304,161426,1,3
41789,1,18323,4,2023-12-13,2023-12-14,"Tarjeta de crédito","Completada",6,6404,2748,3848,2,4
41790,14,29143,2,2024-04-10,2024-04-24,"Transferencia bancaria","Completada",14,3091,61200,85680,1,4
41791,12,46475,9,2023-04-08,2023-04-20,"Tarjeta de crédito","Cancelada",11,6277,83655,117117,NA,NA
41792,9,16201,1,2024-07-24,2024-08-02,"Tarjeta de crédito","Pendiente",14,5843,21871,30620,NA,NA
41793,12,38518,11,2024-12-15,2024-12-27,"Tarjeta de crédito","Cancelada",19,7333,69332,97065,NA,NA
41794,14,12386,10,2024-08-17,2024-08-31,"Transferencia bancaria","Completada",7,5787,26011,36415,3,2
41795,8,25084,9,2023-05-27,2023-06-04,"Tarjeta de crédito","Pendiente",22,3568,30101,42141,NA,NA
41796,9,47819,1,2024-07-11,2024-07-20,"Tarjeta de crédito","Completada",21,3180,64556,90378,1,4
41797,11,24472,3,2024-05-06,2024-05-17,"Transferencia bancaria","En curso",1,6265,40379,56530,NA,NA
41798,6,6451,3,2024-09-07,2024-09-13,"Tarjeta de crédito","Cancelada",18,7367,5806,8128,NA,NA
41799,5,14023,1,2024-06-04,2024-06-09,"Efectivo","Completada",30,5230,10517,14724,4,1
41800,5,22497,1,2023-11-19,2023-11-24,"Tarjeta de crédito","Completada",19,2369,16873,23622,4,4
41801,4,61516,1,2023-05-28,2023-06-01,"Tarjeta de crédito","Cancelada",9,2350,36910,51673,NA,NA
41802,1,6637,2,2023-04-05,2023-04-06,"Transferencia bancaria","Completada",23,3979,996,1394,4,3
41803,4,9049,2,2024-01-19,2024-01-23,"Tarjeta de crédito","Completada",12,2883,5429,7601,1,4
41804,8,6750,7,2024-06-22,2024-06-30,"Tarjeta de crédito","Pendiente",5,7759,8100,11340,NA,NA
41805,12,50846,2,2025-03-01,2025-03-13,"Tarjeta de crédito","Cancelada",5,7000,91523,128132,NA,NA
41806,10,25079,1,2024-03-01,2024-03-11,"Billetera virtual","Completada",12,6470,37618,52666,3,3
41807,2,29011,5,2024-06-18,2024-06-20,"Tarjeta de crédito","Pendiente",15,5712,8703,12185,NA,NA
41808,5,56303,5,2024-01-23,2024-01-28,"Transferencia bancaria","En curso",7,2091,42227,59118,NA,NA
41809,9,24114,4,2024-10-10,2024-10-19,"Transferencia bancaria","Cancelada",4,2359,32554,45575,NA,NA
41810,1,25141,4,2023-08-01,2023-08-02,"Billetera virtual","Completada",22,3304,3771,5280,1,3
41811,5,21430,6,2024-09-19,2024-09-24,"Tarjeta de crédito","Completada",28,4646,16072,22502,1,1
41812,7,33240,3,2024-05-07,2024-05-14,"Billetera virtual","Pendiente",10,6897,34902,48863,NA,NA
41813,12,14017,6,2024-04-05,2024-04-17,"Efectivo","Completada",4,3688,25231,35323,4,1
41814,5,20146,1,2024-06-07,2024-06-12,"Billetera virtual","En curso",0,3366,15110,21153,NA,NA
41815,11,13585,2,2023-12-06,2023-12-17,"Tarjeta de crédito","Completada",30,5096,22415,31381,1,5
41816,4,28321,1,2023-06-24,2023-06-28,"Tarjeta de crédito","En curso",8,4041,16993,23790,NA,NA
41817,9,34494,1,2024-08-28,2024-09-06,"Tarjeta de crédito","Pendiente",3,4771,46567,65194,NA,NA
41818,14,32294,7,2025-01-06,2025-01-20,"Tarjeta de crédito","Completada",19,2339,67817,94944,5,1
41819,6,12799,4,2023-06-01,2023-06-07,"Tarjeta de crédito","Completada",1,6256,11519,16127,1,5
41820,11,41545,11,2024-12-16,2024-12-27,"Tarjeta de crédito","Completada",23,5120,68549,95969,5,1
41821,1,7949,4,2023-08-25,2023-08-26,"Transferencia bancaria","Completada",1,5319,1192,1669,4,3
41822,9,31716,1,2023-07-05,2023-07-14,"Transferencia bancaria","En curso",9,2613,42817,59943,NA,NA
41823,12,8553,3,2025-01-04,2025-01-16,"Billetera virtual","Completada",20,4773,15395,21554,4,5
41824,11,6544,10,2024-11-28,2024-12-09,"Tarjeta de crédito","Cancelada",25,2981,10798,15117,NA,NA
41825,10,22821,1,2023-07-11,2023-07-21,"Tarjeta de crédito","Completada",23,6328,34232,47924,1,5
41826,8,7262,6,2024-12-13,2024-12-21,"Efectivo","Completada",25,5407,8714,12200,4,3
41827,14,31802,1,2024-07-08,2024-07-22,"Billetera virtual","Completada",27,4981,66784,93498,3,4
41828,2,30932,5,2023-03-27,2023-03-29,"Tarjeta de crédito","Completada",5,2276,9280,12991,1,5
41829,4,23296,8,2023-03-02,2023-03-06,"Tarjeta de crédito","Completada",15,5059,13978,19569,4,5
41830,6,26223,6,2024-06-13,2024-06-19,"Transferencia bancaria","Completada",19,4396,23601,33041,1,2
41831,4,54965,12,2024-02-11,2024-02-15,"Billetera virtual","Completada",2,7485,32979,46171,2,3
41832,2,53625,2,2023-06-22,2023-06-24,"Efectivo","Completada",25,5826,16088,22522,5,3
41833,7,29874,1,2023-12-02,2023-12-09,"Tarjeta de crédito","En curso",0,5593,31368,43915,NA,NA
41834,1,41278,2,2023-10-25,2023-10-26,"Efectivo","Completada",20,7602,6192,8668,5,3
41835,3,53563,8,2023-05-21,2023-05-24,"Efectivo","Completada",20,3602,24103,33745,2,2
41836,5,12787,3,2025-03-01,2025-03-06,"Tarjeta de crédito","Pendiente",1,7901,9590,13426,NA,NA
41837,13,6789,2,2023-11-08,2023-11-21,"Efectivo","Cancelada",29,7662,13239,18534,NA,NA
41838,3,5804,1,2023-06-15,2023-06-18,"Transferencia bancaria","Completada",27,6730,2612,3657,1,5
41839,10,11220,5,2024-08-21,2024-08-31,"Tarjeta de crédito","En curso",16,5596,16830,23562,NA,NA
41840,2,28796,2,2025-01-02,2025-01-04,"Transferencia bancaria","Completada",9,3002,8639,12094,5,2
41841,1,12732,4,2023-05-06,2023-05-07,"Tarjeta de crédito","Completada",28,5470,1910,2674,4,3
41842,6,40806,2,2024-10-21,2024-10-27,"Tarjeta de crédito","Completada",2,5419,36725,51416,1,4
41843,6,9712,5,2023-06-10,2023-06-16,"Tarjeta de crédito","Completada",9,4182,8741,12237,4,3
41844,8,29536,2,2024-11-11,2024-11-19,"Tarjeta de crédito","Pendiente",8,5074,35443,49620,NA,NA
41845,2,9170,2,2024-07-06,2024-07-08,"Tarjeta de crédito","Completada",21,5402,2751,3851,1,2
41846,5,52040,3,2023-02-10,2023-02-15,"Tarjeta de crédito","Completada",23,6230,39030,54642,5,2
41847,12,11480,5,2024-08-17,2024-08-29,"Transferencia bancaria","Completada",15,4945,20664,28930,5,1
41848,14,19560,9,2023-10-22,2023-11-05,"Tarjeta de crédito","Cancelada",21,3837,41076,57506,NA,NA
41849,7,17041,2,2024-11-13,2024-11-20,"Tarjeta de crédito","En curso",15,7180,17893,25050,NA,NA
41850,14,39897,5,2024-02-22,2024-03-07,"Tarjeta de crédito","Cancelada",24,7647,83784,117297,NA,NA
41851,9,14142,3,2023-05-03,2023-05-12,"Tarjeta de crédito","Completada",1,4888,19092,26728,2,1
41852,14,29456,8,2023-11-07,2023-11-21,"Transferencia bancaria","Completada",21,4650,61858,86601,1,4
41853,12,12120,3,2024-10-15,2024-10-27,"Transferencia bancaria","Completada",9,7088,21816,30542,3,4
41854,8,11161,1,2025-02-01,2025-02-09,"Tarjeta de crédito","Completada",19,7207,13393,18750,4,4
41855,14,12199,6,2023-03-30,2023-04-13,"Billetera virtual","Completada",10,2714,25618,35865,2,4
41856,1,44199,1,2024-02-01,2024-02-02,"Tarjeta de crédito","Completada",6,6740,6630,9282,2,4
41857,14,36881,10,2024-01-06,2024-01-20,"Tarjeta de crédito","Completada",18,7757,77450,108430,4,3
41858,10,36162,2,2023-11-28,2023-12-08,"Transferencia bancaria","Completada",13,3888,54243,75940,5,2
41859,14,37280,1,2024-08-12,2024-08-26,"Tarjeta de crédito","Completada",20,2497,78288,109603,3,3
41860,2,21518,1,2024-02-10,2024-02-12,"Tarjeta de crédito","Completada",4,5555,6455,9038,2,5
41861,13,30788,5,2024-01-21,2024-02-03,"Billetera virtual","Completada",22,5733,60037,84051,3,4
41862,9,41434,3,2024-09-25,2024-10-04,"Tarjeta de crédito","Completada",28,5005,55936,78310,2,5
41863,1,39534,5,2023-11-16,2023-11-17,"Billetera virtual","Cancelada",15,2759,5930,8302,NA,NA
41864,7,23294,4,2023-08-11,2023-08-18,"Transferencia bancaria","Completada",2,3504,24459,34242,5,5
41865,13,15470,3,2024-08-03,2024-08-16,"Tarjeta de crédito","Completada",27,4869,30166,42233,2,5
41866,12,18170,4,2023-07-18,2023-07-30,"Billetera virtual","En curso",1,6691,32706,45788,NA,NA
41867,3,34674,3,2024-03-08,2024-03-11,"Tarjeta de crédito","Completada",7,6282,15603,21845,4,3
41868,11,12169,4,2024-09-06,2024-09-17,"Billetera virtual","Completada",19,4773,20079,28110,3,4
41869,9,33518,11,2023-07-22,2023-07-31,"Tarjeta de crédito","Completada",16,7646,45249,63349,1,3
41870,10,29035,4,2024-01-09,2024-01-19,"Tarjeta de crédito","Completada",1,2559,43552,60974,4,3
41871,10,32588,4,2024-01-11,2024-01-21,"Billetera virtual","Cancelada",8,2731,48882,68435,NA,NA
41872,6,32273,10,2024-08-09,2024-08-15,"Transferencia bancaria","Completada",14,7527,29046,40664,1,3
41873,7,6097,1,2023-09-08,2023-09-15,"Tarjeta de crédito","Completada",4,3630,6402,8963,5,1
41874,10,7305,1,2024-06-10,2024-06-20,"Tarjeta de crédito","Completada",0,4188,10958,15340,3,4
41875,8,28926,1,2024-06-15,2024-06-23,"Transferencia bancaria","Completada",21,5430,34711,48596,1,4
41876,7,28993,3,2023-06-27,2023-07-04,"Tarjeta de crédito","Completada",22,2052,30443,42620,3,1
41877,1,16470,6,2024-03-21,2024-03-22,"Tarjeta de crédito","Completada",26,7375,2470,3459,5,5
41878,7,5396,1,2023-05-18,2023-05-25,"Transferencia bancaria","Completada",2,6330,5666,7932,5,3
41879,7,25269,3,2024-11-01,2024-11-08,"Transferencia bancaria","Completada",25,6585,26532,37145,2,3
41880,13,63950,6,2024-09-20,2024-10-03,"Tarjeta de crédito","Completada",26,6796,124702,174584,5,3
41881,4,7589,2,2023-12-22,2023-12-26,"Tarjeta de crédito","Completada",12,4740,4553,6375,4,1
41882,5,29411,8,2024-07-09,2024-07-14,"Tarjeta de crédito","Completada",1,4993,22058,30882,4,1
41883,7,19241,3,2023-12-10,2023-12-17,"Efectivo","Completada",9,7198,20203,28284,4,5
41884,8,21523,2,2023-09-29,2023-10-07,"Tarjeta de crédito","Completada",15,4565,25828,36159,5,3
41885,9,31754,3,2024-10-27,2024-11-05,"Efectivo","Pendiente",11,2964,42868,60015,NA,NA
41886,5,35375,1,2024-08-25,2024-08-30,"Billetera virtual","Completada",29,6259,26531,37144,5,1
41887,3,40861,1,2025-03-05,2025-03-08,"Tarjeta de crédito","Completada",1,5980,18387,25742,3,2
41888,1,9192,1,2023-12-28,2023-12-29,"Tarjeta de crédito","Completada",8,7875,1379,1930,1,1
41889,4,16397,2,2024-12-07,2024-12-11,"Billetera virtual","Completada",5,3016,9838,13773,3,5
41890,8,16309,1,2024-02-03,2024-02-11,"Tarjeta de crédito","Completada",0,4432,19571,27399,1,2
41891,6,51116,2,2024-12-26,2025-01-01,"Tarjeta de crédito","Completada",12,4353,46004,64406,5,5
41892,6,8078,4,2023-06-15,2023-06-21,"Transferencia bancaria","Pendiente",1,2623,7270,10178,NA,NA
