"id_casa","id_arrendatario","tipo_vivienda","provincia_ubicacion","capacidad_maxima","numero_habitaciones","numero_banos","precio_base_noche","categoria","distancia_centro_km","anio_construccion","amenities","calificacion_limpieza","calificacion_ubicacion","calificacion_general","mascotas_permitidas","fumadores_permitidos","eventos_permitidos"
1560,133,"Departamento","Río Negro",5,6,2,5863,"Económica",13.4,1980,"Pileta,Cocina equipada,Terraza,Gimnasio,Seguridad 24hs,Vista al mar",2,3.7,1.3,TRUE,FALSE,FALSE
1561,406,"Loft","Catamarca",11,4,2,15463,"Estándar",13.2,1952,"Lavadora,Estacionamiento,Vista al mar,Pileta,Aire acondicionado,Seguridad 24hs,Terraza",1.3,4.6,3,TRUE,FALSE,FALSE
1562,92,"Casa","Tierra del Fuego",7,3,4,37988,"Lujo",5.5,1952,"Aire acondicionado,WiFi,Gimnasio,Terraza,TV,Lavadora",1.2,2.5,1.3,FALSE,FALSE,FALSE
1563,241,"Cabaña","Buenos Aires",6,1,4,16669,"Estándar",3.4,1969,"Gimnasio,Terraza,Pileta,TV,Aire acondicionado,Jacuzzi,WiFi",3.8,2,1.8,TRUE,FALSE,TRUE
1564,837,"Departamento","Misiones",2,3,1,47983,"Ultra lujo",14,1999,"Vista al mar,Jacuzzi,Aire acondicionado,Gimnasio",1.6,3.8,4.7,FALSE,FALSE,FALSE
1565,535,"Loft","Chaco",11,2,3,43999,"Ultra lujo",3.8,2017,"Calefacción,Cocina equipada",2.5,4.2,2.9,FALSE,FALSE,FALSE
1566,928,"Departamento","Chubut",5,2,3,16763,"Estándar",1.8,2015,"Pileta,Gimnasio",1,3.3,3,TRUE,FALSE,FALSE
1567,346,"Loft","CABA",12,4,3,55666,"Ultra lujo",13,1967,"TV,Seguridad 24hs,Vista al mar,Lavadora,Pileta",4.9,3.6,3.6,FALSE,FALSE,FALSE
1568,694,"Casa","Misiones",12,5,2,44144,"Ultra lujo",3.3,1987,"Estacionamiento,Terraza,Parrilla,Jacuzzi,Vista al mar,TV,Acceso a playa",2.1,4.9,4.6,TRUE,TRUE,FALSE
1569,229,"Cabaña","Córdoba",10,6,3,6991,"Económica",0.5,1951,"TV,Estacionamiento",3.2,1,4.6,FALSE,FALSE,FALSE
1570,460,"Casa","San Juan",10,3,3,50965,"Ultra lujo",4,1977,"Parrilla,Jacuzzi,TV,Acceso a playa,Vista al mar,Pileta,Seguridad 24hs",1.1,2.2,3.8,TRUE,FALSE,TRUE
1571,866,"Casa","La Rioja",2,4,3,21322,"Premium",5.1,1976,"Pileta,Aire acondicionado,Calefacción,Parrilla,Vista al mar,Jacuzzi",2.4,4.1,4.4,FALSE,FALSE,FALSE
1572,391,"Chalet","Catamarca",9,1,4,39974,"Lujo",3.3,2022,"Terraza,TV,Cocina equipada,Estacionamiento",1.8,2.2,5,FALSE,FALSE,FALSE
1573,446,"Cabaña","Chubut",2,1,4,19706,"Premium",5.1,1974,"Cocina equipada,Acceso a playa,Seguridad 24hs,Estacionamiento,Vista al mar",1.2,2.1,1.6,TRUE,FALSE,TRUE
1574,355,"Cabaña","Entre Ríos",8,3,3,21876,"Premium",8.4,1989,"Lavadora,Terraza,Pileta,Acceso a playa,Vista al mar,TV,WiFi,Aire acondicionado",2.7,3.6,4.2,FALSE,FALSE,TRUE
1575,324,"Loft","Córdoba",9,6,3,33520,"Lujo",3.7,1960,"Terraza,Acceso a playa,WiFi,Pileta",1.3,2.1,4.1,FALSE,FALSE,FALSE
1576,923,"Cabaña","Córdoba",7,6,2,34337,"Lujo",11.8,1975,"Aire acondicionado,Parrilla",1.6,2.3,3.5,FALSE,FALSE,FALSE
1577,703,"Cabaña","Misiones",7,5,1,18516,"Estándar",13.6,2011,"Pileta,Terraza,Parrilla",2.7,4.1,1.3,TRUE,FALSE,TRUE
1578,627,"Loft","Santa Cruz",3,2,1,40136,"Ultra lujo",10.9,2007,"Seguridad 24hs,TV,Estacionamiento,WiFi,Gimnasio,Calefacción,Vista al mar",3.8,1.2,2,TRUE,FALSE,FALSE
1579,668,"Chalet","San Luis",3,5,3,36120,"Ultra lujo",11.6,1967,"Jacuzzi,Parrilla,Acceso a playa,Gimnasio",2.6,2.9,5,TRUE,FALSE,FALSE
1580,633,"Chalet","Tierra del Fuego",11,4,4,7534,"Económica",14.7,1959,"Seguridad 24hs,Terraza,Gimnasio,Jacuzzi,TV,Parrilla,Calefacción",1.7,3.3,2.7,FALSE,FALSE,FALSE
1581,459,"Cabaña","Chubut",11,6,1,18937,"Premium",7.9,1975,"Vista al mar,Lavadora,Jacuzzi",2.1,2,4,TRUE,FALSE,FALSE
1582,772,"Casa","Neuquén",4,6,4,26289,"Lujo",10,1950,"WiFi,Vista al mar,Pileta,Acceso a playa,Cocina equipada,Jacuzzi,Estacionamiento",3,2.8,2.8,FALSE,FALSE,FALSE
1583,396,"Cabaña","Tucumán",6,5,1,28231,"Lujo",6,1996,"Terraza,TV,Jacuzzi,Seguridad 24hs",2.2,2.9,3.7,TRUE,TRUE,FALSE
1584,951,"Departamento","Salta",6,6,3,7053,"Económica",14.2,1977,"Acceso a playa,Calefacción",1.2,1.8,1.5,FALSE,FALSE,FALSE
1585,910,"Casa","Santiago del Estero",12,1,4,18978,"Premium",3.1,1974,"Calefacción,Cocina equipada,Lavadora,Terraza,Vista al mar,Seguridad 24hs",1.3,2.5,1.9,FALSE,FALSE,FALSE
1586,700,"Casa","Río Negro",3,6,4,6365,"Económica",10.9,2010,"Acceso a playa,Cocina equipada,Terraza,Estacionamiento,Aire acondicionado,Parrilla",1,3.8,5,TRUE,FALSE,FALSE
1587,429,"Departamento","Catamarca",10,5,2,57928,"Ultra lujo",6.3,2000,"Parrilla,WiFi",4.1,2.6,3.5,TRUE,FALSE,FALSE
1588,770,"Chalet","Río Negro",8,4,2,8281,"Económica",14.6,1966,"Calefacción,Parrilla,Acceso a playa,Seguridad 24hs,Estacionamiento,Pileta,Jacuzzi",1.7,3.3,4.5,TRUE,FALSE,FALSE
1589,718,"Cabaña","Chaco",11,1,3,9737,"Económica",11.5,1987,"Jacuzzi,Pileta,Seguridad 24hs,WiFi,Vista al mar,TV",1.4,4.1,3.5,TRUE,FALSE,FALSE
1590,645,"Casa","San Juan",10,6,1,28006,"Lujo",12.2,1971,"Aire acondicionado,Jacuzzi,Parrilla,WiFi,Calefacción,Estacionamiento,Vista al mar,Pileta",3.2,3.5,2.3,TRUE,FALSE,FALSE
1591,946,"Loft","Santa Fe",12,5,2,5830,"Económica",3.9,2015,"Terraza,WiFi,Jacuzzi,Estacionamiento,Gimnasio,Aire acondicionado",2.5,3.7,4,TRUE,FALSE,FALSE
1592,567,"Cabaña","Misiones",7,1,4,28641,"Lujo",12.9,1955,"Acceso a playa,Pileta,Lavadora,Terraza,TV,Cocina equipada,Gimnasio,WiFi",3.6,3.7,2.2,TRUE,FALSE,FALSE
1593,571,"Departamento","Jujuy",7,2,2,8339,"Económica",4.7,1997,"Cocina equipada,WiFi,Acceso a playa,Aire acondicionado,Pileta,Vista al mar",1,3.1,1,TRUE,FALSE,FALSE
1594,400,"Departamento","Buenos Aires",12,5,2,32696,"Lujo",13.9,2015,"Terraza,Gimnasio,Estacionamiento,Parrilla,Seguridad 24hs,Jacuzzi,Cocina equipada,TV",1.9,3.9,1.2,TRUE,TRUE,FALSE
1595,226,"Loft","Santa Fe",4,2,1,24402,"Premium",6.3,2019,"Lavadora,WiFi,Acceso a playa",3.4,3.2,3.2,FALSE,FALSE,FALSE
1596,474,"Chalet","Río Negro",8,5,4,6915,"Económica",14.9,1992,"Estacionamiento,Calefacción,Gimnasio,Vista al mar,WiFi,Cocina equipada",3.8,2.4,4.9,TRUE,FALSE,FALSE
1597,359,"Casa","Catamarca",12,4,1,7866,"Económica",2.2,2014,"Pileta,Acceso a playa,TV,WiFi,Vista al mar,Gimnasio,Aire acondicionado",3.6,1.6,3.7,FALSE,FALSE,FALSE
1598,419,"Departamento","Tucumán",5,1,3,8081,"Económica",12.9,1980,"Lavadora,WiFi,Jacuzzi",1.2,3.3,1.4,FALSE,FALSE,FALSE
1599,236,"Departamento","Neuquén",10,1,3,46908,"Ultra lujo",6.7,1980,"Seguridad 24hs,Vista al mar,WiFi",3.7,1.5,5,FALSE,FALSE,FALSE
1600,300,"Loft","Santiago del Estero",6,6,2,34673,"Lujo",0.4,1994,"Parrilla,WiFi",3,1.4,4.3,FALSE,TRUE,FALSE
1601,787,"Loft","La Pampa",2,6,4,29672,"Premium",14.4,2004,"Aire acondicionado,Calefacción",2.8,3.4,4.6,TRUE,FALSE,FALSE
1602,703,"Cabaña","Entre Ríos",10,6,1,5340,"Económica",12,1989,"Calefacción,Aire acondicionado,Pileta,Jacuzzi,Parrilla",4.6,4.7,1.3,TRUE,FALSE,TRUE
1603,919,"Loft","Río Negro",9,4,4,24770,"Premium",0.2,1976,"Acceso a playa,TV,Vista al mar,Lavadora,Jacuzzi,Aire acondicionado,Cocina equipada",4.8,1.3,2.8,FALSE,FALSE,FALSE
1604,341,"Cabaña","CABA",11,2,4,31437,"Lujo",2.8,1972,"Gimnasio,WiFi,Acceso a playa,Vista al mar,Aire acondicionado,TV",2,3.8,2.7,FALSE,TRUE,FALSE
1605,467,"Cabaña","Tierra del Fuego",10,5,1,14335,"Estándar",12.6,1951,"Jacuzzi,Vista al mar",2.6,2.8,4.3,FALSE,FALSE,FALSE
1606,615,"Departamento","La Pampa",2,2,3,17447,"Estándar",6.3,1979,"Vista al mar,Cocina equipada,Jacuzzi,Acceso a playa,Parrilla,Terraza,Estacionamiento",3.8,3.6,3.4,FALSE,FALSE,FALSE
1607,49,"Cabaña","Entre Ríos",6,5,4,9397,"Económica",13.3,1992,"Lavadora,Acceso a playa,Terraza,Parrilla,TV,Pileta",5,2.8,4.2,TRUE,TRUE,FALSE
1608,174,"Casa","San Juan",10,6,2,19747,"Premium",2.7,2007,"Vista al mar,Estacionamiento,Seguridad 24hs,WiFi,Pileta",1.5,2.2,4.2,FALSE,FALSE,TRUE
1609,720,"Loft","Salta",12,2,1,12064,"Estándar",3.5,2011,"Terraza,Gimnasio,Vista al mar",1.1,2.1,3.1,FALSE,FALSE,FALSE
1610,170,"Casa","San Luis",11,4,1,5471,"Económica",4.9,1990,"Vista al mar,Cocina equipada,Calefacción",3.2,1.7,1.1,TRUE,TRUE,FALSE
1611,325,"Cabaña","Córdoba",11,1,4,48901,"Ultra lujo",9.1,1996,"WiFi,Gimnasio,Calefacción,Cocina equipada,Aire acondicionado,Seguridad 24hs",3.8,2.8,1.5,FALSE,FALSE,TRUE
1612,659,"Cabaña","Corrientes",4,1,2,19782,"Estándar",0.5,1980,"Jacuzzi,Vista al mar,Seguridad 24hs,Terraza,Lavadora,Aire acondicionado,Calefacción",3.5,3.6,4,FALSE,FALSE,FALSE
1613,962,"Loft","Chaco",6,3,4,10157,"Estándar",4,2007,"Calefacción,Aire acondicionado",4.1,1.3,3.9,FALSE,FALSE,TRUE
1614,360,"Chalet","Buenos Aires",9,1,3,11218,"Estándar",14,2009,"Lavadora,Seguridad 24hs,WiFi,Cocina equipada,Acceso a playa",2.5,5,1.2,TRUE,FALSE,TRUE
1615,520,"Chalet","Santa Fe",6,6,3,29014,"Premium",7,1984,"Terraza,Parrilla,Lavadora",4.4,3.9,4.4,TRUE,FALSE,TRUE
1616,486,"Casa","La Pampa",7,2,1,8233,"Económica",2.5,1985,"Calefacción,Terraza,Seguridad 24hs,Jacuzzi,Estacionamiento,Vista al mar,Parrilla,Lavadora",2.3,1.8,1.9,TRUE,FALSE,TRUE
1617,435,"Departamento","Buenos Aires",11,5,4,26000,"Lujo",0.3,1996,"Calefacción,Aire acondicionado",4.8,2,2.5,FALSE,FALSE,FALSE
1618,208,"Departamento","CABA",7,1,1,43677,"Ultra lujo",12.5,2008,"Estacionamiento,Calefacción,Vista al mar,Jacuzzi,Cocina equipada",1.5,4.4,1.9,FALSE,TRUE,TRUE
1619,15,"Cabaña","CABA",10,3,2,10488,"Económica",10.6,1962,"Acceso a playa,Seguridad 24hs,Pileta,Gimnasio,TV,Parrilla,Lavadora,Estacionamiento",3,3.8,2.4,TRUE,FALSE,FALSE
1620,753,"Cabaña","Santa Fe",7,6,4,14654,"Estándar",3.1,1990,"Terraza,Aire acondicionado,Cocina equipada",2.4,4.2,1.1,TRUE,FALSE,FALSE
1621,18,"Loft","Formosa",4,5,2,17894,"Estándar",9.6,1966,"Parrilla,WiFi",3.5,1.4,4.6,FALSE,FALSE,FALSE
1622,371,"Cabaña","Entre Ríos",9,3,1,28364,"Lujo",0.2,2018,"Estacionamiento,Lavadora",4,4.4,2.6,TRUE,FALSE,TRUE
1623,562,"Cabaña","Buenos Aires",11,4,2,36884,"Lujo",13.4,1990,"Terraza,Pileta,Cocina equipada,Parrilla",3.9,2.1,4.8,TRUE,FALSE,TRUE
1624,311,"Loft","Catamarca",12,6,1,33702,"Lujo",5.2,1980,"Vista al mar,Calefacción,TV",3.6,2.5,1.7,FALSE,FALSE,FALSE
1625,586,"Loft","Jujuy",9,3,1,10833,"Estándar",1.7,2016,"Cocina equipada,Pileta,Jacuzzi,Seguridad 24hs,Acceso a playa,Vista al mar,Estacionamiento",1.8,2.1,3.1,TRUE,FALSE,FALSE
1626,969,"Departamento","Buenos Aires",6,4,4,15521,"Estándar",11.8,2023,"Terraza,Vista al mar,WiFi,Parrilla,Pileta,Cocina equipada,Seguridad 24hs",4.7,2.5,4.4,FALSE,FALSE,FALSE
1627,159,"Loft","CABA",9,5,4,10689,"Económica",3,1986,"Terraza,TV",3.9,5,1.6,TRUE,FALSE,FALSE
1628,196,"Casa","Córdoba",5,3,4,25132,"Premium",4.5,1951,"Terraza,Calefacción,Cocina equipada,Estacionamiento",1.6,2.1,2.9,TRUE,FALSE,TRUE
1629,804,"Loft","Córdoba",11,6,4,17271,"Estándar",1.2,1982,"Cocina equipada,Acceso a playa,Pileta",2.6,1.1,2.1,FALSE,FALSE,TRUE
1630,203,"Cabaña","La Rioja",11,4,4,47598,"Ultra lujo",14.3,1963,"Vista al mar,Calefacción,Lavadora,Acceso a playa",1.2,2.3,2.8,FALSE,FALSE,FALSE
1631,691,"Chalet","CABA",3,1,1,35038,"Ultra lujo",3.8,2010,"Lavadora,Cocina equipada,Seguridad 24hs,Calefacción,Pileta,Estacionamiento,Acceso a playa,TV",1.2,2.7,3.3,TRUE,FALSE,FALSE
1632,827,"Loft","Tierra del Fuego",12,4,3,26520,"Premium",14.8,1965,"Parrilla,WiFi,Acceso a playa",3.5,2.9,4.4,FALSE,FALSE,FALSE
1633,262,"Departamento","San Luis",3,3,2,13726,"Estándar",7.8,1955,"Seguridad 24hs,Lavadora,Terraza,Estacionamiento,Vista al mar,Aire acondicionado",3.8,2.3,4.8,TRUE,FALSE,FALSE
1634,825,"Cabaña","San Juan",12,2,2,36513,"Lujo",11.3,1963,"Aire acondicionado,Estacionamiento",3.4,3.6,2.4,FALSE,FALSE,FALSE
1635,604,"Chalet","Santiago del Estero",4,2,4,12418,"Estándar",2.5,1983,"Calefacción,Vista al mar,Pileta",4.6,4.7,4,FALSE,FALSE,FALSE
1636,478,"Casa","Salta",8,5,2,31635,"Lujo",3.1,1988,"Parrilla,Estacionamiento,Lavadora,Pileta",3.4,3.8,4.9,TRUE,FALSE,FALSE
1637,393,"Cabaña","Río Negro",7,5,3,27046,"Premium",6.6,2014,"Estacionamiento,Pileta,Parrilla,Cocina equipada,Lavadora",3.1,4.7,3.9,FALSE,FALSE,FALSE
1638,373,"Cabaña","Neuquén",10,2,1,13034,"Estándar",8,1968,"Cocina equipada,Acceso a playa,Pileta,Estacionamiento,Vista al mar,Parrilla",4.6,4.9,3.5,TRUE,FALSE,FALSE
1639,838,"Casa","San Juan",8,5,3,14495,"Estándar",10.6,2014,"TV,Pileta,Vista al mar,WiFi,Jacuzzi,Estacionamiento,Acceso a playa",3.8,2.2,4,TRUE,FALSE,FALSE
1640,435,"Departamento","Entre Ríos",6,4,4,29361,"Lujo",13.6,1997,"TV,Jacuzzi",2.4,3.5,1.9,TRUE,FALSE,FALSE
1641,585,"Chalet","Mendoza",10,6,3,39912,"Lujo",8.5,1983,"Seguridad 24hs,Cocina equipada,WiFi,Gimnasio,TV,Estacionamiento,Acceso a playa,Jacuzzi",1.5,3.9,4.8,TRUE,FALSE,FALSE
1642,248,"Departamento","Córdoba",2,3,3,26598,"Premium",0,2011,"Vista al mar,Terraza,Calefacción,Pileta,Cocina equipada,TV,Acceso a playa,Parrilla",3.4,1.7,2.9,TRUE,FALSE,FALSE
1643,420,"Casa","Jujuy",2,4,3,29966,"Premium",4.4,1964,"TV,Jacuzzi",4.4,5,3.8,TRUE,FALSE,TRUE
1644,897,"Chalet","Corrientes",10,6,4,12299,"Estándar",2.7,1969,"Cocina equipada,WiFi,Pileta,TV,Vista al mar",1.2,1.4,1.2,TRUE,FALSE,TRUE
1645,291,"Chalet","Río Negro",7,2,1,35530,"Lujo",0.8,1968,"Aire acondicionado,Pileta,TV,Acceso a playa,Seguridad 24hs,Gimnasio,Parrilla,Estacionamiento",3,1,3.9,TRUE,FALSE,FALSE
1646,115,"Cabaña","Santa Fe",9,4,1,17895,"Estándar",14.6,1954,"Vista al mar,WiFi,Gimnasio,Seguridad 24hs,Calefacción,TV,Jacuzzi,Aire acondicionado",3.1,4.6,3.9,TRUE,FALSE,TRUE
1647,293,"Departamento","CABA",2,1,3,14143,"Estándar",4.2,1970,"Estacionamiento,Cocina equipada,Aire acondicionado,Gimnasio,TV,WiFi",1.4,2.3,2.8,FALSE,FALSE,FALSE
1648,536,"Departamento","Río Negro",8,2,3,22988,"Premium",11.4,1957,"Terraza,Cocina equipada,Estacionamiento",4.4,4.6,2.1,TRUE,FALSE,FALSE
1649,906,"Cabaña","CABA",2,4,1,24314,"Premium",3.5,1971,"Jacuzzi,Parrilla,Estacionamiento,Cocina equipada,Lavadora,Terraza,Calefacción",4.7,1.7,3,FALSE,FALSE,FALSE
1650,845,"Cabaña","Salta",10,1,1,17941,"Estándar",9.7,1990,"Pileta,Cocina equipada,WiFi,Terraza",1.5,4.2,4,FALSE,FALSE,FALSE
1651,891,"Casa","Tucumán",2,3,2,23320,"Premium",4.1,1991,"WiFi,Terraza",1.4,3.4,3.8,TRUE,FALSE,FALSE
1652,944,"Casa","Santa Fe",7,1,3,47542,"Ultra lujo",0.8,1966,"Gimnasio,Estacionamiento,Vista al mar,Calefacción,Cocina equipada",3.5,4.7,1.7,FALSE,FALSE,FALSE
1653,265,"Chalet","Catamarca",11,3,1,33448,"Lujo",3,2007,"Aire acondicionado,WiFi,Estacionamiento,Lavadora,Pileta,Gimnasio",3.6,2.9,4,TRUE,FALSE,FALSE
1654,665,"Casa","La Pampa",6,1,4,32436,"Lujo",7,1963,"TV,WiFi,Pileta,Calefacción,Seguridad 24hs",5,3.3,2.9,TRUE,FALSE,FALSE
1655,678,"Loft","Buenos Aires",3,6,2,15789,"Estándar",12.7,2010,"Aire acondicionado,Jacuzzi,Gimnasio,Estacionamiento,Acceso a playa,Parrilla,Calefacción,Terraza",3.8,3.3,4.6,TRUE,FALSE,FALSE
1656,50,"Chalet","Salta",8,5,4,26664,"Premium",1.7,1987,"Vista al mar,Pileta,WiFi,Aire acondicionado,Terraza,Gimnasio,Acceso a playa",2.2,3.5,1.7,TRUE,FALSE,TRUE
1657,943,"Casa","Chaco",3,4,3,7531,"Económica",5,1994,"Gimnasio,Calefacción,Seguridad 24hs,Parrilla,Jacuzzi,Acceso a playa",4.4,1.5,3.5,FALSE,FALSE,FALSE
1658,423,"Cabaña","CABA",4,3,1,14709,"Estándar",7.3,2020,"Cocina equipada,Gimnasio,TV",4.4,2,1.7,FALSE,FALSE,FALSE
1659,690,"Casa","Mendoza",9,4,1,19435,"Estándar",2.2,2008,"Vista al mar,Lavadora,Pileta,Terraza,Aire acondicionado,Acceso a playa",1.7,3.4,3.3,FALSE,FALSE,FALSE
1660,644,"Cabaña","Córdoba",7,2,2,51923,"Ultra lujo",14.8,1955,"Terraza,Cocina equipada,WiFi,Lavadora,TV,Vista al mar,Pileta,Gimnasio",2.3,2.7,2,TRUE,FALSE,TRUE
1661,187,"Departamento","La Rioja",7,5,4,11149,"Económica",8,2006,"Lavadora,Calefacción,Terraza,Cocina equipada,WiFi,Aire acondicionado,Pileta",1.7,3,2.7,TRUE,TRUE,FALSE
1662,810,"Loft","La Pampa",8,6,1,6039,"Económica",14.9,1961,"Terraza,Parrilla",2.6,3.3,3.6,TRUE,TRUE,TRUE
1663,441,"Loft","Catamarca",7,5,3,31298,"Lujo",8.1,1968,"Parrilla,Terraza,Vista al mar,WiFi",4.8,2.4,2.7,FALSE,FALSE,FALSE
1664,660,"Cabaña","Buenos Aires",12,3,1,36423,"Lujo",12.9,1979,"TV,Aire acondicionado,Lavadora,Estacionamiento,WiFi,Terraza,Pileta,Acceso a playa",4.2,1.4,2.4,TRUE,TRUE,FALSE
1665,186,"Departamento","Formosa",11,3,4,18425,"Estándar",3.1,2009,"Terraza,Calefacción",4.8,4.8,4.5,TRUE,FALSE,FALSE
1666,261,"Casa","Tierra del Fuego",2,1,2,6640,"Económica",1.8,1972,"Estacionamiento,Pileta,Acceso a playa,Parrilla,Gimnasio,Aire acondicionado",4.6,1.9,4.8,TRUE,FALSE,FALSE
1667,415,"Cabaña","San Juan",11,1,4,12615,"Estándar",3.3,2013,"TV,WiFi",3.5,4.7,1.8,TRUE,FALSE,TRUE
1668,176,"Chalet","Entre Ríos",2,2,3,47663,"Ultra lujo",4.5,1971,"Acceso a playa,TV,Estacionamiento,Pileta,WiFi",3.8,1.5,3.6,FALSE,FALSE,FALSE
1669,236,"Loft","Mendoza",8,6,2,37845,"Lujo",11.4,2019,"Pileta,Aire acondicionado,Terraza,Estacionamiento,Gimnasio,Parrilla",4.2,3.7,2.1,FALSE,FALSE,FALSE
1670,245,"Departamento","La Rioja",11,5,1,14452,"Estándar",8.4,1985,"Pileta,Parrilla,Estacionamiento,WiFi,TV,Lavadora,Jacuzzi",3.2,2.3,4.4,TRUE,FALSE,FALSE
1671,132,"Casa","Mendoza",6,4,3,19628,"Estándar",14.5,2003,"WiFi,Calefacción,Aire acondicionado",2.6,4.6,4.1,FALSE,TRUE,TRUE
1672,68,"Departamento","Misiones",12,6,1,7396,"Económica",7.4,2003,"Cocina equipada,WiFi,TV,Jacuzzi,Lavadora,Aire acondicionado,Gimnasio,Parrilla",1.9,2.6,2.3,FALSE,FALSE,FALSE
1673,583,"Cabaña","La Pampa",12,1,3,29540,"Premium",14.7,2009,"Aire acondicionado,Jacuzzi,WiFi,TV",2.8,1.5,4.8,FALSE,FALSE,FALSE
1674,796,"Casa","San Luis",9,4,4,15060,"Estándar",2.7,1972,"Pileta,TV",2,4.1,3,TRUE,FALSE,FALSE
1675,334,"Casa","Córdoba",6,2,4,24544,"Premium",14.3,1983,"Pileta,Jacuzzi,Calefacción,Parrilla,Gimnasio,Lavadora,Terraza",3.2,1.5,4.7,FALSE,TRUE,FALSE
1676,507,"Loft","Entre Ríos",8,1,4,8847,"Económica",8.5,2013,"Estacionamiento,Jacuzzi",2.7,1.8,4.1,FALSE,FALSE,FALSE
1677,493,"Casa","Neuquén",12,1,3,6025,"Económica",13.5,1985,"Estacionamiento,Terraza,Parrilla,WiFi,Cocina equipada",4.6,4.3,1.1,FALSE,FALSE,FALSE
1678,777,"Chalet","Entre Ríos",5,6,1,37549,"Ultra lujo",10.1,2003,"Calefacción,Pileta",1,4.3,1.2,FALSE,FALSE,FALSE
1679,648,"Departamento","San Juan",5,1,4,36994,"Ultra lujo",3.1,2020,"Terraza,Vista al mar,Acceso a playa,Calefacción,Pileta,Parrilla,Estacionamiento,TV",2.8,4.1,4.4,TRUE,FALSE,TRUE
1680,340,"Cabaña","Tierra del Fuego",8,6,3,10093,"Económica",14.6,1995,"Gimnasio,Pileta,Acceso a playa,Parrilla",1.3,3.1,2.2,FALSE,TRUE,FALSE
1681,261,"Cabaña","Salta",6,5,1,10187,"Estándar",12.6,1974,"Gimnasio,Acceso a playa,WiFi,Vista al mar,Lavadora,Cocina equipada,TV,Calefacción",3.6,4.1,4.9,TRUE,FALSE,FALSE
1682,299,"Chalet","La Pampa",6,5,3,11398,"Económica",7.9,1983,"Pileta,Gimnasio,Parrilla,Aire acondicionado",3.9,4.1,1.5,FALSE,FALSE,FALSE
1683,35,"Departamento","Chaco",9,1,3,20754,"Premium",10.6,1987,"Parrilla,Aire acondicionado,Estacionamiento,Terraza,Vista al mar,Calefacción,Lavadora",1.4,2,2.6,FALSE,FALSE,TRUE
1684,907,"Loft","Chaco",8,4,2,28513,"Premium",4.1,1969,"Acceso a playa,Seguridad 24hs,WiFi,Gimnasio,TV,Vista al mar,Pileta",3,3,3.6,TRUE,FALSE,FALSE
1685,456,"Casa","Río Negro",2,3,3,39960,"Lujo",8,1971,"Lavadora,TV,Parrilla",1.1,4.6,3.3,FALSE,FALSE,TRUE
1686,97,"Cabaña","Córdoba",8,5,2,29682,"Premium",5.9,2003,"Terraza,Calefacción,Parrilla,Jacuzzi,Pileta,Lavadora,TV",3.8,3.4,4.2,TRUE,FALSE,FALSE
1687,2,"Cabaña","Chubut",6,5,2,23132,"Premium",5.1,1987,"Acceso a playa,Gimnasio,Calefacción",3.3,4,1.6,TRUE,FALSE,TRUE
1688,372,"Loft","Santa Fe",11,6,1,36109,"Ultra lujo",4.1,2015,"Calefacción,Estacionamiento,Seguridad 24hs,TV,Acceso a playa,Vista al mar",4.9,4.1,4.1,TRUE,FALSE,FALSE
1689,577,"Chalet","Salta",7,4,4,12915,"Estándar",2.6,1953,"Gimnasio,TV,Cocina equipada",4.6,2.5,4.5,TRUE,FALSE,FALSE
1690,785,"Loft","Formosa",7,5,2,27677,"Lujo",0.6,2010,"Gimnasio,Vista al mar,WiFi,Pileta,Aire acondicionado,Parrilla,Estacionamiento",4.4,1.5,2.5,FALSE,FALSE,FALSE
1691,491,"Casa","Chaco",8,1,1,29545,"Premium",3.4,2014,"WiFi,Pileta,Parrilla,Jacuzzi,Seguridad 24hs",4.7,1.1,1.3,FALSE,FALSE,FALSE
1692,832,"Departamento","Mendoza",12,2,2,43238,"Ultra lujo",5.6,2001,"Lavadora,Parrilla,WiFi,Seguridad 24hs,Acceso a playa,TV,Pileta,Vista al mar",4,2.2,1.1,TRUE,TRUE,FALSE
1693,618,"Casa","Santiago del Estero",5,5,1,30105,"Lujo",8.4,1997,"Parrilla,Vista al mar,Pileta,Gimnasio,Aire acondicionado,Estacionamiento,Jacuzzi",3.3,3.6,3.3,TRUE,FALSE,FALSE
1694,865,"Casa","Salta",5,4,1,15065,"Estándar",12,1964,"Acceso a playa,Aire acondicionado,Cocina equipada",1.7,2.9,1.2,FALSE,TRUE,FALSE
1695,192,"Departamento","San Juan",10,4,3,11432,"Estándar",7.2,2022,"Pileta,Jacuzzi,Vista al mar,TV,Seguridad 24hs,Estacionamiento,Cocina equipada,Gimnasio",4.9,4.2,3.1,TRUE,FALSE,TRUE
1696,915,"Cabaña","Formosa",11,4,4,49642,"Ultra lujo",10.8,2003,"Acceso a playa,Lavadora,Gimnasio,Cocina equipada,Terraza",4.2,2,3.3,FALSE,FALSE,TRUE
1697,8,"Loft","La Pampa",2,5,1,22641,"Premium",3.7,1972,"Estacionamiento,Lavadora",4.5,3.7,2.5,TRUE,FALSE,FALSE
1698,832,"Cabaña","Río Negro",8,2,3,9440,"Económica",1.7,2008,"Pileta,Calefacción,Terraza,WiFi",1.1,3.7,1.4,FALSE,FALSE,FALSE
1699,54,"Loft","La Pampa",5,2,1,34844,"Lujo",10.6,1972,"Estacionamiento,Vista al mar,Parrilla",4.9,5,4.2,FALSE,FALSE,FALSE
